Satellite1,Satellite2,Distance,Orbit
1207,1208,1969.9219504714706,54
1208,1207,1969.9219504714706,54
1208,1209,1969.9220305900324,54
1209,1208,1969.9220305900324,54
1209,1210,1969.922021945849,54
1210,1209,1969.922021945849,54
1210,1189,1969.9218980036612,54
1211,1232,1969.9220409462516,55
1211,1212,1969.9219756952114,55
1212,1211,1969.9219756952114,55
1212,1213,1969.922006092445,55
1213,1212,1969.922006092445,55
1213,1214,1969.9219358828093,55
1214,1213,1969.9219358828093,55
1214,1215,1969.9220559472683,55
1215,1214,1969.9220559472683,55
1215,1216,1969.9219217603838,55
1216,1215,1969.9219217603838,55
1216,1217,1969.9220630701407,55
1217,1216,1969.9220630701407,55
1217,1218,1969.921910445351,55
1218,1217,1969.921910445351,55
1218,1219,1969.9220688531095,55
1219,1218,1969.9220688531095,55
1219,1220,1969.922001660143,55
1220,1219,1969.922001660143,55
1220,1221,1969.9219248138365,55
1221,1220,1969.9219248138365,55
1221,1222,1969.9220409462516,55
1222,1221,1969.9220409462516,55
1222,1223,1969.9219756952107,55
1223,1222,1969.9219756952107,55
1223,1224,1969.9220060924456,55
1224,1223,1969.9220060924456,55
1224,1225,1969.921935882809,55
1225,1224,1969.921935882809,55
1225,1226,1969.9220559472683,55
1226,1225,1969.9220559472683,55
1226,1227,1969.9219217603836,55
1227,1226,1969.9219217603836,55
1227,1228,1969.9220630701411,55
1228,1227,1969.9220630701411,55
1228,1229,1969.9219104453514,55
1229,1228,1969.9219104453514,55
1229,1230,1969.9220688531093,55
1230,1229,1969.9220688531093,55
1230,1231,1969.9220016601446,55
1231,1230,1969.9220016601446,55
1231,1232,1969.9219248138345,55
1232,1231,1969.9219248138345,55
1232,1211,1969.9220409462516,55
1233,1254,1969.9220375625193,56
1233,1234,1969.9220071158418,56
1234,1233,1969.9220071158418,56
1234,1235,1969.9219214596108,56
1235,1234,1969.9219214596108,56
1235,1236,1969.9220471706278,56
1236,1235,1969.9220471706278,56
1236,1237,1969.9220300679322,56
1237,1236,1969.9220300679322,56
1237,1238,1969.921920238736,56
1238,1237,1969.921920238736,56
1238,1239,1969.9219962893471,56
1239,1238,1969.9219962893471,56
1239,1240,1969.9219703648298,56
1240,1239,1969.9219703648298,56
1240,1241,1969.922010774737,56
1241,1240,1969.922010774737,56
1241,1242,1969.9220318550092,56
1242,1241,1969.9220318550092,56
1242,1243,1969.9219322677554,56
1243,1242,1969.9219322677554,56
1243,1244,1969.9220375625184,56
1244,1243,1969.9220375625184,56
1244,1245,1969.9220071158418,56
1245,1244,1969.9220071158418,56
1245,1246,1969.921921459612,56
1246,1245,1969.921921459612,56
1246,1247,1969.9220471706267,56
1247,1246,1969.9220471706267,56
1247,1248,1969.9220300679317,56
1248,1247,1969.9220300679317,56
1248,1249,1969.921920238737,56
1249,1248,1969.921920238737,56
1249,1250,1969.9219962893478,56
1250,1249,1969.9219962893478,56
1250,1251,1969.921970364829,56
1251,1250,1969.921970364829,56
1251,1252,1969.9220107747385,56
1252,1251,1969.9220107747385,56
1252,1253,1969.9220318550067,56
1253,1252,1969.9220318550067,56
1253,1254,1969.9219322677563,56
1254,1253,1969.9219322677563,56
1254,1233,1969.9220375625193,56
1255,1276,1969.9219620206386,57
1255,1256,1969.922023149524,57
1256,1255,1969.922023149524,57
1256,1257,1969.921964534016,57
1257,1256,1969.921964534016,57
1257,1258,1969.922056060108,57
1258,1257,1969.922056060108,57
1258,1259,1969.9218644831878,57
1259,1258,1969.9218644831878,57
1259,1260,1969.9220576749406,57
1260,1259,1969.9220576749406,57
1260,1261,1969.922063273247,57
1261,1260,1969.922063273247,57
1261,1262,1969.9219312976797,57
1262,1261,1969.9219312976797,57
1262,1263,1969.9220068151283,57
1263,1262,1969.9220068151283,57
1263,1264,1969.9219927677582,57
1264,1263,1969.9219927677582,57
1264,1265,1969.9219830907184,57
1265,1264,1969.9219830907184,57
1265,1266,1969.9219620206375,57
1266,1265,1969.9219620206375,57
1266,1267,1969.922023149525,57
1267,1266,1969.922023149525,57
1267,1268,1969.9219645340158,57
1268,1267,1969.9219645340158,57
1268,1269,1969.9220560601077,57
1269,1268,1969.9220560601077,57
1269,1270,1969.9218644831867,57
1270,1269,1969.9218644831867,57
1270,1271,1969.9220576749412,57
1271,1270,1969.9220576749412,57
1271,1272,1969.9220632732465,57
1272,1271,1969.9220632732465,57
1272,1273,1969.9219312976818,57
1273,1272,1969.9219312976818,57
1273,1274,1969.9220068151278,57
1274,1273,1969.9220068151278,57
1274,1275,1969.9219927677582,57
1275,1274,1969.9219927677582,57
1275,1276,1969.9219830907175,57
1276,1275,1969.9219830907175,57
1276,1255,1969.9219620206386,57
1277,1298,1969.9219540485844,58
1277,1278,1969.922045861329,58
1278,1277,1969.922045861329,58
1278,1279,1969.9219962932339,58
1279,1278,1969.9219962932339,58
1279,1280,1969.9219178439564,58
1280,1279,1969.9219178439564,58
1280,1281,1969.9220347635992,58
1281,1280,1969.9220347635992,58
1281,1282,1969.9220017117002,58
1282,1281,1969.9220017117002,58
1282,1283,1969.9219697062163,58
1283,1282,1969.9219697062163,58
1283,1284,1969.9220055903695,58
1284,1283,1969.9220055903695,58
1284,1285,1969.9220117768125,58
1285,1284,1969.9220117768125,58
1285,1286,1969.9219991544735,58
1286,1285,1969.9219991544735,58
1286,1287,1969.9219684166733,58
1287,1286,1969.9219684166733,58
1287,1288,1969.9219540485833,58
1288,1287,1969.9219540485833,58
1288,1289,1969.922045861329,58
1289,1288,1969.922045861329,58
1289,1290,1969.9219962932336,58
1290,1289,1969.9219962932336,58
1290,1291,1969.9219178439566,58
1291,1290,1969.9219178439566,58
1291,1292,1969.9220347635985,58
1292,1291,1969.9220347635985,58
1292,1293,1969.9220017117018,58
1293,1292,1969.9220017117018,58
1293,1294,1969.9219697062158,58
1294,1293,1969.9219697062158,58
1294,1295,1969.922005590369,58
1295,1294,1969.922005590369,58
1295,1296,1969.922011776813,58
1296,1295,1969.922011776813,58
1296,1297,1969.9219991544753,58
1297,1296,1969.9219991544753,58
1297,1298,1969.9219684166712,58
1298,1297,1969.9219684166712,58
1298,1277,1969.9219540485844,58
1299,1320,1969.9219912324206,59
1299,1300,1969.922012156039,59
1300,1299,1969.922012156039,59
1300,1301,1969.9219907275792,59
1301,1300,1969.9219907275792,59
1301,1302,1969.9219348185222,59
1302,1301,1969.9219348185222,59
1302,1303,1969.922026778471,59
1303,1302,1969.922026778471,59
1303,1304,1969.9219424355338,59
1304,1303,1969.9219424355338,59
1304,1305,1969.9220424860807,59
1305,1304,1969.9220424860807,59
1305,1306,1969.921928681921,59
1306,1305,1969.921928681921,59
1306,1307,1969.9220341827731,59
1307,1306,1969.9220341827731,59
1307,1308,1969.9220048211873,59
1308,1307,1969.9220048211873,59
1308,1309,1969.9219968464167,59
1309,1308,1969.9219968464167,59
1309,1310,1969.92199123242,59
1310,1309,1969.92199123242,59
1310,1311,1969.9220121560384,59
1311,1310,1969.9220121560384,59
1311,1312,1969.9219907275792,59
1312,1311,1969.9219907275792,59
1312,1313,1969.9219348185222,59
1313,1312,1969.9219348185222,59
1313,1314,1969.92202677847,59
1314,1313,1969.92202677847,59
1314,1315,1969.921942435534,59
1315,1314,1969.921942435534,59
1315,1316,1969.9220424860812,59
1316,1315,1969.9220424860812,59
1316,1317,1969.921928681923,59
1317,1316,1969.921928681923,59
1317,1318,1969.9220341827713,59
1318,1317,1969.9220341827713,59
1318,1319,1969.9220048211878,59
1319,1318,1969.9220048211878,59
1319,1320,1969.9219968464158,59
1320,1319,1969.9219968464158,59
1320,1299,1969.9219912324206,59
1321,1342,1969.922010126992,60
1321,1322,1969.921961009026,60
1322,1321,1969.921961009026,60
1322,1323,1969.9220783447267,60
1323,1322,1969.9220783447267,60
1323,1324,1969.9219412258103,60
1324,1323,1969.9219412258103,60
1324,1325,1969.9220360252716,60
1325,1324,1969.9220360252716,60
1325,1326,1969.9219525855037,60
1326,1325,1969.9219525855037,60
1326,1327,1969.9220221803182,60
1327,1326,1969.9220221803182,60
1327,1328,1969.921928632091,60
1328,1327,1969.921928632091,60
1328,1329,1969.9219742907908,60
1329,1328,1969.9219742907908,60
1329,1330,1969.9220522170529,60
1330,1329,1969.9220522170529,60
1330,1331,1969.9219485293609,60
1331,1330,1969.9219485293609,60
1331,1332,1969.9220101269916,60
1332,1331,1969.9220101269916,60
1332,1333,1969.9219610090286,60
1333,1332,1969.9219610090286,60
1333,1334,1969.9220783447265,60
1334,1333,1969.9220783447265,60
1334,1335,1969.9219412258094,60
1335,1334,1969.9219412258094,60
1335,1336,1969.9220360252716,60
1336,1335,1969.9220360252716,60
1336,1337,1969.9219525855046,60
1337,1336,1969.9219525855046,60
1337,1338,1969.9220221803173,60
1338,1337,1969.9220221803173,60
1338,1339,1969.921928632092,60
1339,1338,1969.921928632092,60
1339,1340,1969.9219742907899,60
1340,1339,1969.9219742907899,60
1340,1341,1969.9220522170529,60
1341,1340,1969.9220522170529,60
1341,1342,1969.921948529363,60
1342,1341,1969.921948529363,60
1342,1321,1969.922010126992,60
1343,1364,1969.9219546238153,61
1343,1344,1969.922021008424,61
1344,1343,1969.922021008424,61
1344,1345,1969.9219432008517,61
1345,1344,1969.9219432008517,61
1345,1346,1969.9220365959213,61
1346,1345,1969.9220365959213,61
1346,1347,1969.9219192024839,61
1347,1346,1969.9219192024839,61
1347,1348,1969.9220361294458,61
1348,1347,1969.9220361294458,61
1348,1349,1969.9220203690663,61
1349,1348,1969.9220203690663,61
1349,1350,1969.9219877185726,61
1350,1349,1969.9219877185726,61
1350,1351,1969.9219600195815,61
1351,1350,1969.9219600195815,61
1351,1352,1969.92199566956,61
1352,1351,1969.92199566956,61
1352,1353,1969.9220306292218,61
1353,1352,1969.9220306292218,61
1353,1354,1969.9219546238155,61
1354,1353,1969.9219546238155,61
1354,1355,1969.9220210084238,61
1355,1354,1969.9220210084238,61
1355,1356,1969.9219432008515,61
1356,1355,1969.9219432008515,61
1356,1357,1969.9220365959222,61
1357,1356,1969.9220365959222,61
1357,1358,1969.9219192024839,61
1358,1357,1969.9219192024839,61
1358,1359,1969.9220361294447,61
1359,1358,1969.9220361294447,61
1359,1360,1969.9220203690663,61
1360,1359,1969.9220203690663,61
1360,1361,1969.9219877185722,61
1361,1360,1969.9219877185722,61
1361,1362,1969.9219600195822,61
1362,1361,1969.9219600195822,61
1362,1363,1969.921995669561,61
1363,1362,1969.921995669561,61
1363,1364,1969.9220306292211,61
1364,1363,1969.9220306292211,61
1364,1343,1969.9219546238153,61
1365,1386,1969.921994623876,62
1365,1366,1969.9220246809086,62
1366,1365,1969.9220246809086,62
1366,1367,1969.9220091262325,62
1367,1366,1969.9220091262325,62
1367,1368,1969.9219027345248,62
1368,1367,1969.9219027345248,62
1368,1369,1969.9220374827428,62
1369,1368,1969.9220374827428,62
1369,1370,1969.9219488797457,62
1370,1369,1969.9219488797457,62
1370,1371,1969.9220246416337,62
1371,1370,1969.9220246416337,62
1371,1372,1969.9220220811935,62
1372,1371,1969.9220220811935,62
1372,1373,1969.9219381300159,62
1373,1372,1969.9219381300159,62
1373,1374,1969.922006650838,62
1374,1373,1969.922006650838,62
1374,1375,1969.9219961352414,62
1375,1374,1969.9219961352414,62
1375,1376,1969.9219946238782,62
1376,1375,1969.9219946238782,62
1376,1377,1969.922024680907,62
1377,1376,1969.922024680907,62
1377,1378,1969.9220091262323,62
1378,1377,1969.9220091262323,62
1378,1379,1969.9219027345248,62
1379,1378,1969.9219027345248,62
1379,1380,1969.9220374827428,62
1380,1379,1969.9220374827428,62
1380,1381,1969.9219488797455,62
1381,1380,1969.9219488797455,62
1381,1382,1969.9220246416348,62
1382,1381,1969.9220246416348,62
1382,1383,1969.9220220811933,62
1383,1382,1969.9220220811933,62
1383,1384,1969.9219381300154,62
1384,1383,1969.9219381300154,62
1384,1385,1969.9220066508374,62
1385,1384,1969.9220066508374,62
1385,1386,1969.9219961352435,62
1386,1385,1969.9219961352435,62
1386,1365,1969.921994623876,62
1387,1408,1969.922015802439,63
1387,1388,1969.9219700322556,63
1388,1387,1969.9219700322556,63
1388,1389,1969.9219732067854,63
1389,1388,1969.9219732067854,63
1389,1390,1969.9219754907936,63
1390,1389,1969.9219754907936,63
1390,1391,1969.9220228850088,63
1391,1390,1969.9220228850088,63
1391,1392,1969.9219262333686,63
1392,1391,1969.9219262333686,63
1392,1393,1969.9220126163325,63
1393,1392,1969.9220126163325,63
1393,1394,1969.9220177023137,63
1394,1393,1969.9220177023137,63
1394,1395,1969.9220132058645,63
1395,1394,1969.9220132058645,63
1395,1396,1969.92198925766,63
1396,1395,1969.92198925766,63
1396,1397,1969.9219887341242,63
1397,1396,1969.9219887341242,63
1397,1398,1969.9220158024407,63
1398,1397,1969.9220158024407,63
1398,1399,1969.921970032254,63
1399,1398,1969.921970032254,63
1399,1400,1969.921973206786,63
1400,1399,1969.921973206786,63
1400,1401,1969.9219754907947,63
1401,1400,1969.9219754907947,63
1401,1402,1969.9220228850088,63
1402,1401,1969.9220228850088,63
1402,1403,1969.9219262333677,63
1403,1402,1969.9219262333677,63
1403,1404,1969.9220126163336,63
1404,1403,1969.9220126163336,63
1404,1405,1969.9220177023121,63
1405,1404,1969.9220177023121,63
1405,1406,1969.9220132058651,63
1406,1405,1969.9220132058651,63
1406,1407,1969.9219892576605,63
1407,1406,1969.9219892576605,63
1407,1408,1969.9219887341244,63
1408,1407,1969.9219887341244,63
1408,1387,1969.922015802439,63
1409,1430,1969.9220303934708,64
1409,1410,1969.9220086589382,64
1410,1409,1969.9220086589382,64
1410,1411,1969.921968256101,64
1411,1410,1969.921968256101,64
1411,1412,1969.9219793712255,64
1412,1411,1969.9219793712255,64
1412,1413,1969.922032884257,64
1413,1412,1969.922032884257,64
1413,1414,1969.9218713316832,64
1414,1413,1969.9218713316832,64
1414,1415,1969.9219960338385,64
1415,1414,1969.9219960338385,64
1415,1416,1969.9220245563004,64
1416,1415,1969.9220245563004,64
1416,1417,1969.9219809764754,64
1417,1416,1969.9219809764754,64
1417,1418,1969.922061135591,64
1418,1417,1969.922061135591,64
1418,1419,1969.9219515690686,64
1419,1418,1969.9219515690686,64
1419,1420,1969.9220303934694,64
1420,1419,1969.9220303934694,64
1420,1421,1969.9220086589385,64
1421,1420,1969.9220086589385,64
1421,1422,1969.9219682561013,64
1422,1421,1969.9219682561013,64
1422,1423,1969.9219793712261,64
1423,1422,1969.9219793712261,64
1423,1424,1969.9220328842573,64
1424,1423,1969.9220328842573,64
1424,1425,1969.9218713316823,64
1425,1424,1969.9218713316823,64
1425,1426,1969.9219960338385,64
1426,1425,1969.9219960338385,64
1426,1427,1969.9220245563006,64
1427,1426,1969.9220245563006,64
1427,1428,1969.9219809764743,64
1428,1427,1969.9219809764743,64
1428,1429,1969.922061135592,64
1429,1428,1969.922061135592,64
1429,1430,1969.9219515690681,64
1430,1429,1969.9219515690681,64
1430,1409,1969.9220303934708,64
1431,1452,1969.9219720293142,65
1431,1432,1969.9220327801845,65
1432,1431,1969.9220327801845,65
1432,1433,1969.922023032833,65
1433,1432,1969.922023032833,65
1433,1434,1969.921951872334,65
1434,1433,1969.921951872334,65
1434,1435,1969.9219506748498,65
1435,1434,1969.9219506748498,65
1435,1436,1969.9220253236808,65
1436,1435,1969.9220253236808,65
1436,1437,1969.922029150288,65
1437,1436,1969.922029150288,65
1437,1438,1969.9219546581114,65
1438,1437,1969.9219546581114,65
1438,1439,1969.9219783313501,65
1439,1438,1969.9219783313501,65
1439,1440,1969.92198631605,65
1440,1439,1969.92198631605,65
1440,1441,1969.9220009979535,65
1441,1440,1969.9220009979535,65
1441,1442,1969.9219720293138,65
1442,1441,1969.9219720293138,65
1442,1443,1969.9220327801836,65
1443,1442,1969.9220327801836,65
1443,1444,1969.922023032834,65
1444,1443,1969.922023032834,65
1444,1445,1969.9219518723341,65
1445,1444,1969.9219518723341,65
1445,1446,1969.92195067485,65
1446,1445,1969.92195067485,65
1446,1447,1969.9220253236808,65
1447,1446,1969.9220253236808,65
1447,1448,1969.9220291502888,65
1448,1447,1969.9220291502888,65
1448,1449,1969.9219546581116,65
1449,1448,1969.9219546581116,65
1449,1450,1969.9219783313486,65
1450,1449,1969.9219783313486,65
1450,1451,1969.9219863160513,65
1451,1450,1969.9219863160513,65
1451,1452,1969.9220009979535,65
1452,1451,1969.9220009979535,65
1452,1431,1969.9219720293142,65
1453,1474,1969.9219749318866,66
1453,1454,1969.9219721161728,66
1454,1453,1969.9219721161728,66
1454,1455,1969.9220069853573,66
1455,1454,1969.9220069853573,66
1455,1456,1969.9219716934151,66
1456,1455,1969.9219716934151,66
1456,1457,1969.9219883157637,66
1457,1456,1969.9219883157637,66
1457,1458,1969.9220581970621,66
1458,1457,1969.9220581970621,66
1458,1459,1969.9219739834332,66
1459,1458,1969.9219739834332,66
1459,1460,1969.9219468771894,66
1460,1459,1969.9219468771894,66
1460,1461,1969.9220296360043,66
1461,1460,1969.9220296360043,66
1461,1462,1969.9219942816399,66
1462,1461,1969.9219942816399,66
1462,1463,1969.9219881490242,66
1463,1462,1969.9219881490242,66
1463,1464,1969.9219749318856,66
1464,1463,1969.9219749318856,66
1464,1465,1969.9219721161721,66
1465,1464,1969.9219721161721,66
1465,1466,1969.922006985358,66
1466,1465,1969.922006985358,66
1466,1467,1969.9219716934144,66
1467,1466,1969.9219716934144,66
1467,1468,1969.9219883157637,66
1468,1467,1969.9219883157637,66
1468,1469,1969.9220581970628,66
1469,1468,1969.9220581970628,66
1469,1470,1969.9219739834332,66
1470,1469,1969.9219739834332,66
1470,1471,1969.9219468771882,66
1471,1470,1969.9219468771882,66
1471,1472,1969.9220296360045,66
1472,1471,1969.9220296360045,66
1472,1473,1969.9219942816403,66
1473,1472,1969.9219942816403,66
1473,1474,1969.9219881490237,66
1474,1473,1969.9219881490237,66
1474,1453,1969.9219749318866,66
1475,1496,1969.9219545495546,67
1475,1476,1969.9220163400084,67
1476,1475,1969.9220163400084,67
1476,1477,1969.9219674171259,67
1477,1476,1969.9219674171259,67
1477,1478,1969.9220235543912,67
1478,1477,1969.9220235543912,67
1478,1479,1969.9219114766915,67
1479,1478,1969.9219114766915,67
1479,1480,1969.922082863698,67
1480,1479,1969.922082863698,67
1480,1481,1969.9219420196823,67
1481,1480,1969.9219420196823,67
1481,1482,1969.922061493193,67
1482,1481,1969.922061493193,67
1482,1483,1969.9218887512077,67
1483,1482,1969.9218887512077,67
1483,1484,1969.922057722731,67
1484,1483,1969.922057722731,67
1484,1485,1969.9219989786616,67
1485,1484,1969.9219989786616,67
1485,1486,1969.9219545495555,67
1486,1485,1969.9219545495555,67
1486,1487,1969.9220163400075,67
1487,1486,1969.9220163400075,67
1487,1488,1969.921967417125,67
1488,1487,1969.921967417125,67
1488,1489,1969.9220235543921,67
1489,1488,1969.9220235543921,67
1489,1490,1969.9219114766927,67
1490,1489,1969.9219114766927,67
1490,1491,1969.9220828636976,67
1491,1490,1969.9220828636976,67
1491,1492,1969.9219420196814,67
1492,1491,1969.9219420196814,67
1492,1493,1969.922061493193,67
1493,1492,1969.922061493193,67
1493,1494,1969.9218887512086,67
1494,1493,1969.9218887512086,67
1494,1495,1969.9220577227318,67
1495,1494,1969.9220577227318,67
1495,1496,1969.9219989786607,67
1496,1495,1969.9219989786607,67
1496,1475,1969.9219545495546,67
1497,1518,1969.9219689838635,68
1497,1498,1969.9219360592042,68
1498,1497,1969.9219360592042,68
1498,1499,1969.9219864981555,68
1499,1498,1969.9219864981555,68
1499,1500,1969.922034147436,68
1500,1499,1969.922034147436,68
1500,1501,1969.9219711878104,68
1501,1500,1969.9219711878104,68
1501,1502,1969.9220057702357,68
1502,1501,1969.9220057702357,68
1502,1503,1969.9219809842316,68
1503,1502,1969.9219809842316,68
1503,1504,1969.9219722115595,68
1504,1503,1969.9219722115595,68
1504,1505,1969.9220536557648,68
1505,1504,1969.9220536557648,68
1505,1506,1969.9219661926318,68
1506,1505,1969.9219661926318,68
1506,1507,1969.922029476055,68
1507,1506,1969.922029476055,68
1507,1508,1969.9219689838628,68
1508,1507,1969.9219689838628,68
1508,1509,1969.9219360592033,68
1509,1508,1969.9219360592033,68
1509,1510,1969.9219864981567,68
1510,1509,1969.9219864981567,68
1510,1511,1969.9220341474356,68
1511,1510,1969.9220341474356,68
1511,1512,1969.9219711878104,68
1512,1511,1969.9219711878104,68
1512,1513,1969.9220057702357,68
1513,1512,1969.9220057702357,68
1513,1514,1969.9219809842316,68
1514,1513,1969.9219809842316,68
1514,1515,1969.9219722115595,68
1515,1514,1969.9219722115595,68
1515,1516,1969.9220536557655,68
1516,1515,1969.9220536557655,68
1516,1517,1969.92196619263,68
1517,1516,1969.92196619263,68
1517,1518,1969.922029476056,68
1518,1517,1969.922029476056,68
1518,1497,1969.9219689838635,68
1519,1540,1969.9219269741186,69
1519,1520,1969.9220001089873,69
1520,1519,1969.9220001089873,69
1520,1521,1969.9219948470973,69
1521,1520,1969.9219948470973,69
1521,1522,1969.9220138427434,69
1522,1521,1969.9220138427434,69
1522,1523,1969.9219475332195,69
1523,1522,1969.9219475332195,69
1523,1524,1969.9219781919508,69
1524,1523,1969.9219781919508,69
1524,1525,1969.9219969303747,69
1525,1524,1969.9219969303747,69
1525,1526,1969.9219881084575,69
1526,1525,1969.9219881084575,69
1526,1527,1969.9220330597013,69
1527,1526,1969.9220330597013,69
1527,1528,1969.9219899909347,69
1528,1527,1969.9219899909347,69
1528,1529,1969.9220355793657,69
1529,1528,1969.9220355793657,69
1529,1530,1969.9219269741188,69
1530,1529,1969.9219269741188,69
1530,1531,1969.9220001089875,69
1531,1530,1969.9220001089875,69
1531,1532,1969.9219948470968,69
1532,1531,1969.9219948470968,69
1532,1533,1969.9220138427434,69
1533,1532,1969.9220138427434,69
1533,1534,1969.9219475332204,69
1534,1533,1969.9219475332204,69
1534,1535,1969.9219781919494,69
1535,1534,1969.9219781919494,69
1535,1536,1969.9219969303758,69
1536,1535,1969.9219969303758,69
1536,1537,1969.9219881084575,69
1537,1536,1969.9219881084575,69
1537,1538,1969.9220330597009,69
1538,1537,1969.9220330597009,69
1538,1539,1969.9219899909342,69
1539,1538,1969.9219899909342,69
1539,1540,1969.922035579366,69
1540,1539,1969.922035579366,69
1540,1519,1969.9219269741186,69
1541,1562,1969.9220209879306,70
1541,1542,1969.92198113106,70
1542,1541,1969.92198113106,70
1542,1543,1969.9220150610008,70
1543,1542,1969.9220150610008,70
1543,1544,1969.9219654627088,70
1544,1543,1969.9219654627088,70
1544,1545,1969.9219845274238,70
1545,1544,1969.9219845274238,70
1545,1546,1969.9220287264002,70
1546,1545,1969.9220287264002,70
1546,1547,1969.9219844853924,70
1547,1546,1969.9219844853924,70
1547,1548,1969.922010470417,70
1548,1547,1969.922010470417,70
1548,1549,1969.921936498597,70
1549,1548,1969.921936498597,70
1549,1550,1969.9220116516622,70
1550,1549,1969.9220116516622,70
1550,1551,1969.9219661643622,70
1551,1550,1969.9219661643622,70
1551,1552,1969.9220209879286,70
1552,1551,1969.9220209879286,70
1552,1553,1969.9219811310604,70
1553,1552,1969.9219811310604,70
1553,1554,1969.9220150610017,70
1554,1553,1969.9220150610017,70
1554,1555,1969.921965462708,70
1555,1554,1969.921965462708,70
1555,1556,1969.9219845274247,70
1556,1555,1969.9219845274247,70
1556,1557,1969.9220287263988,70
1557,1556,1969.9220287263988,70
1557,1558,1969.921984485392,70
1558,1557,1969.921984485392,70
1558,1559,1969.9220104704173,70
1559,1558,1969.9220104704173,70
1559,1560,1969.9219364985977,70
1560,1559,1969.9219364985977,70
1560,1561,1969.9220116516608,70
1561,1560,1969.9220116516608,70
1561,1562,1969.9219661643613,70
1562,1561,1969.9219661643613,70
1562,1541,1969.9220209879306,70
1563,1584,1969.9219446923578,71
1563,1564,1969.9220071668785,71
1564,1563,1969.9220071668785,71
1564,1565,1969.9220526271215,71
1565,1564,1969.9220526271215,71
1565,1566,1969.921912173288,71
1566,1565,1969.921912173288,71
1566,1567,1969.922044010885,71
1567,1566,1969.922044010885,71
1567,1568,1969.9219182254176,71
1568,1567,1969.9219182254176,71
1568,1569,1969.922001316972,71
1569,1568,1969.922001316972,71
1569,1570,1969.9220750096795,71
1570,1569,1969.9220750096795,71
1570,1571,1969.921953542886,71
1571,1570,1969.921953542886,71
1571,1572,1969.9219609788938,71
1572,1571,1969.9219609788938,71
1572,1573,1969.9220354225708,71
1573,1572,1969.9220354225708,71
1573,1574,1969.9219446923578,71
1574,1573,1969.9219446923578,71
1574,1575,1969.9220071668785,71
1575,1574,1969.9220071668785,71
1575,1576,1969.922052627121,71
1576,1575,1969.922052627121,71
1576,1577,1969.9219121732885,71
1577,1576,1969.9219121732885,71
1577,1578,1969.9220440108843,71
1578,1577,1969.9220440108843,71
1578,1579,1969.9219182254192,71
1579,1578,1969.9219182254192,71
1579,1580,1969.9220013169718,71
1580,1579,1969.9220013169718,71
1580,1581,1969.922075009679,71
1581,1580,1969.922075009679,71
1581,1582,1969.921953542886,71
1582,1581,1969.921953542886,71
1582,1583,1969.9219609788938,71
1583,1582,1969.9219609788938,71
1583,1584,1969.9220354225718,71
1584,1583,1969.9220354225718,71
1584,1563,1969.9219446923578,71
